time,hex,lat,lon,altitude,squawk,callsign,vspeed,track,groundspeed,tas,qnh,mcp_alt,precision,gps_altitude,oat
04:12:19Z.110,4ca9bf,30.052076,34.228235,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:19Z.196,4ca9bf,30.052076,34.228235,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:19Z.199,4ca9bf,30.052076,34.228235,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:19Z.516,4ca9bf,30.052868,34.22785,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:19Z.606,4ca9bf,30.052868,34.22785,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:19Z.646,4ca9bf,30.052868,34.22785,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:19Z.666,4ca9bf,30.052868,34.22785,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.006,4ca9bf,30.053696,34.227421,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.137,4ca9bf,30.053696,34.227421,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.168,4ca9bf,30.053696,34.227421,30350,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.253,4ca9bf,30.053696,34.227421,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.266,4ca9bf,30.053696,34.227421,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.280,4ca9bf,30.053696,34.227421,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.536,4ca9bf,30.054611,34.226936,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.566,4ca9bf,30.054611,34.226936,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.766,4ca9bf,30.054611,34.226936,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:20Z.947,4ca9bf,30.055335,34.226587,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.076,4ca9bf,30.055335,34.226587,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.497,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.637,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.707,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.867,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.872,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.878,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:21Z.883,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.004,4ca9bf,30.056266,34.226093,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.037,4ca9bf,30.05722,34.225643,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.156,4ca9bf,30.05722,34.225643,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.437,4ca9bf,30.057907,34.225266,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.657,4ca9bf,30.057907,34.225266,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.687,4ca9bf,30.057907,34.225266,30375,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:22Z.977,4ca9bf,30.058827,34.224829,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.177,4ca9bf,30.058827,34.224829,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.427,4ca9bf,30.059571,34.22439,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.461,4ca9bf,30.059571,34.22439,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.527,4ca9bf,30.059571,34.22439,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.623,4ca9bf,30.059571,34.22439,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.747,4ca9bf,30.059571,34.22439,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:23Z.857,4ca9bf,30.060333,34.224028,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.197,4ca9bf,30.060333,34.224028,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.327,4ca9bf,30.061157,34.223651,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.617,4ca9bf,30.061157,34.223651,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.637,4ca9bf,30.061157,34.223651,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.727,4ca9bf,30.061157,34.223651,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.797,4ca9bf,30.061946,34.223236,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:24Z.986,4ca9bf,30.061946,34.223236,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.177,4ca9bf,30.061946,34.223236,30400,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.188,4ca9bf,30.061946,34.223236,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.287,4ca9bf,30.062783,34.222797,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.647,4ca9bf,30.062783,34.222797,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.707,4ca9bf,30.062783,34.222797,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.817,4ca9bf,30.063721,34.222304,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.841,4ca9bf,30.063721,34.222304,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.846,4ca9bf,30.063721,34.222304,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:25Z.852,4ca9bf,30.063721,34.222304,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:26Z.227,4ca9bf,30.064407,34.221981,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:26Z.267,4ca9bf,30.064407,34.221981,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:26Z.677,4ca9bf,30.064407,34.221981,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:26Z.737,4ca9bf,30.064407,34.221981,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:26Z.797,4ca9bf,30.06539,34.221478,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:27Z.206,4ca9bf,30.06539,34.221478,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:27Z.267,4ca9bf,30.06539,34.221478,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:27Z.327,4ca9bf,30.066321,34.220984,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:27Z.587,4ca9bf,30.066321,34.220984,30425,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:27Z.757,4ca9bf,30.067062,34.220635,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:27Z.777,4ca9bf,30.067062,34.220635,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:28Z.001,4ca9bf,30.067062,34.220635,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:28Z.227,4ca9bf,30.067062,34.220635,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:28Z.317,4ca9bf,30.068024,34.22015,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:28Z.657,4ca9bf,30.068024,34.22015,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:28Z.707,4ca9bf,30.068024,34.22015,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:28Z.897,4ca9bf,30.069021,34.219611,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.297,4ca9bf,30.069021,34.219611,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.474,4ca9bf,30.069021,34.219611,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.477,4ca9bf,30.069999,34.219116,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.707,4ca9bf,30.069999,34.219116,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.822,4ca9bf,30.069999,34.219116,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.827,4ca9bf,30.069999,34.219116,30450,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.833,4ca9bf,30.069999,34.219116,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.847,4ca9bf,30.069999,34.219116,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.877,4ca9bf,30.069999,34.219116,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:29Z.938,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.209,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.357,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.433,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.448,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.455,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.459,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.466,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.470,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.477,4ca9bf,30.070816,34.21875,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.498,4ca9bf,30.071777,34.218265,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.499,4ca9bf,30.071777,34.218265,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.838,4ca9bf,30.071777,34.218265,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:30Z.998,4ca9bf,30.072653,34.217798,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:31Z.040,4ca9bf,30.072653,34.217798,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:31Z.248,4ca9bf,30.072653,34.217798,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:31Z.498,4ca9bf,30.07349,34.217358,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:31Z.668,4ca9bf,30.07349,34.217358,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:31Z.718,4ca9bf,30.07349,34.217358,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.048,4ca9bf,30.074432,34.216865,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.098,4ca9bf,30.074432,34.216865,30475,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.146,4ca9bf,30.074432,34.216865,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.160,4ca9bf,30.074432,34.216865,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.458,4ca9bf,30.075165,34.216542,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.498,4ca9bf,30.075165,34.216542,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.757,4ca9bf,30.075165,34.216542,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.918,4ca9bf,30.075958,34.21615,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:32Z.968,4ca9bf,30.075958,34.21615,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.019,4ca9bf,30.075958,34.21615,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.156,4ca9bf,30.075958,34.21615,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.408,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.438,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.758,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.780,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.785,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,446,1013,32000,4,,-39
04:12:33Z.791,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:33Z.868,4ca9bf,30.076796,34.21571,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:33Z.948,4ca9bf,30.077728,34.215249,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:33Z.999,4ca9bf,30.077728,34.215249,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:34Z.288,4ca9bf,30.077728,34.215249,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:34Z.428,4ca9bf,30.078552,34.214819,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:34Z.718,4ca9bf,30.078552,34.214819,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:34Z.788,4ca9bf,30.078552,34.214819,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:34Z.898,4ca9bf,30.078552,34.214819,30500,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:34Z.998,4ca9bf,30.079542,34.214282,30525,7327,KGL9268,640,336.3,405,448,1013,32000,4,,-39
04:12:35Z.118,4ca9bf,30.079542,34.214282,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:35Z.237,4ca9bf,30.079542,34.214282,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:35Z.408,4ca9bf,30.080241,34.213953,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:35Z.474,4ca9bf,30.080241,34.213953,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:35Z.708,4ca9bf,30.080241,34.213953,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:35Z.848,4ca9bf,30.080978,34.21358,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:35Z.908,4ca9bf,30.080978,34.21358,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:36Z.278,4ca9bf,30.081757,34.213203,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:36Z.288,4ca9bf,30.081757,34.213203,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:36Z.690,4ca9bf,30.081757,34.213203,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:36Z.758,4ca9bf,30.082581,34.212772,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:36Z.828,4ca9bf,30.082581,34.212772,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:36Z.868,4ca9bf,30.082581,34.212772,30525,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.268,4ca9bf,30.083453,34.212305,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.318,4ca9bf,30.083453,34.212305,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.752,4ca9bf,30.083453,34.212305,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.758,4ca9bf,30.083453,34.212305,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.808,4ca9bf,30.084366,34.211857,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.828,4ca9bf,30.084366,34.211857,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:37Z.918,4ca9bf,30.084366,34.211857,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:38Z.308,4ca9bf,30.085236,34.211426,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:38Z.368,4ca9bf,30.085236,34.211426,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:38Z.818,4ca9bf,30.086106,34.210986,30550,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-39
04:12:38Z.868,4ca9bf,30.086106,34.210986,30550,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.088,4ca9bf,30.086106,34.210986,30550,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.288,4ca9bf,30.086944,34.210547,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.398,4ca9bf,30.086944,34.210547,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.738,4ca9bf,30.086944,34.210547,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.859,4ca9bf,30.087891,34.210079,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.898,4ca9bf,30.087891,34.210079,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.908,4ca9bf,30.087891,34.210079,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:39Z.982,4ca9bf,30.087891,34.210079,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:40Z.368,4ca9bf,30.088806,34.209595,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:40Z.438,4ca9bf,30.088806,34.209595,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:40Z.868,4ca9bf,30.089644,34.209174,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:40Z.958,4ca9bf,30.089644,34.209174,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:40Z.968,4ca9bf,30.089644,34.209174,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.063,4ca9bf,30.089644,34.209174,30575,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.418,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.486,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.539,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.719,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.724,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-39
04:12:41Z.819,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:41Z.825,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:41Z.832,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:41Z.836,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:41Z.866,4ca9bf,30.090575,34.208679,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:41Z.999,4ca9bf,30.091599,34.208195,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:42Z.009,4ca9bf,30.091599,34.208195,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:42Z.539,4ca9bf,30.092514,34.20771,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:42Z.589,4ca9bf,30.092514,34.20771,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:42Z.688,4ca9bf,30.092514,34.20771,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:43Z.029,4ca9bf,30.092514,34.20771,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:43Z.069,4ca9bf,30.093461,34.207251,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:43Z.468,4ca9bf,30.094113,34.206921,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:43Z.809,4ca9bf,30.094113,34.206921,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:43Z.929,4ca9bf,30.094113,34.206921,30600,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:43Z.979,4ca9bf,30.095032,34.206471,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.026,4ca9bf,30.095032,34.206471,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.053,4ca9bf,30.095032,34.206471,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.156,4ca9bf,30.095032,34.206471,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.379,4ca9bf,30.095718,34.206094,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.499,4ca9bf,30.095718,34.206094,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.609,4ca9bf,30.095718,34.206094,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.959,4ca9bf,30.095718,34.206094,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.969,4ca9bf,30.09672,34.205603,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:44Z.979,4ca9bf,30.09672,34.205603,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.278,4ca9bf,30.09672,34.205603,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.429,4ca9bf,30.09672,34.205603,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.549,4ca9bf,30.097698,34.205054,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.691,4ca9bf,30.097698,34.205054,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.696,4ca9bf,30.097698,34.205054,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.702,4ca9bf,30.097698,34.205054,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.809,4ca9bf,30.097698,34.205054,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.909,4ca9bf,30.097698,34.205054,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:45Z.982,4ca9bf,30.097698,34.205054,30625,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:46Z.069,4ca9bf,30.098602,34.20464,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:46Z.489,4ca9bf,30.098602,34.20464,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:46Z.549,4ca9bf,30.099426,34.204209,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:46Z.819,4ca9bf,30.099426,34.204209,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:46Z.919,4ca9bf,30.099426,34.204209,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:46Z.979,4ca9bf,30.100165,34.203845,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:47Z.379,4ca9bf,30.100165,34.203845,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:47Z.484,4ca9bf,30.100165,34.203845,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:47Z.519,4ca9bf,30.101096,34.203351,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:47Z.699,4ca9bf,30.101096,34.203351,30650,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
04:12:47Z.959,4ca9bf,30.101096,34.203351,30650,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:47Z.999,4ca9bf,30.101944,34.202917,30650,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:48Z.419,4ca9bf,30.101944,34.202917,30650,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:48Z.539,4ca9bf,30.102859,34.202432,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:48Z.799,4ca9bf,30.102859,34.202432,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:48Z.869,4ca9bf,30.102859,34.202432,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.096,4ca9bf,30.102859,34.202432,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.109,4ca9bf,30.103843,34.201978,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.156,4ca9bf,30.103843,34.201978,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.309,4ca9bf,30.103843,34.201978,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.629,4ca9bf,30.104727,34.201483,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.664,4ca9bf,30.104727,34.201483,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.669,4ca9bf,30.104727,34.201483,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.719,4ca9bf,30.104727,34.201483,30675,7327,KGL9268,640,336.2,405,448,1013,32000,4,,-42
04:12:49Z.789,4ca9bf,30.104727,34.201483,30675,7327,KGL9268,640,336.2,406,448,1013,32000,4,,-42
